state,municipality,county,population,latitude,longitude
OK,Howe town,Le Flore County,640,34.949572,-94.640305
OK,Hugo city,Choctaw County,5190,34.011584,-95.512179
OK,Hulbert town,Cherokee County,488,35.931653,-95.145527
OK,Hunter town,Garfield County,140,36.564017,-97.662508
OK,Hydro town,Caddo County,903,35.54813,-98.580106
OK,IXL town,Okfuskee County,59,35.528769,-96.385394
OK,Idabel city,McCurtain County,6971,33.907406,-94.822174
OK,Indiahoma town,Comanche County,277,34.619895,-98.75205
OK,Indianola town,Pittsburg County,146,35.163372,-95.775934
OK,Inola town,Rogers County,1892,36.113154,-95.551556
OK,Jay city,Delaware County,2458,36.427112,-94.795571
OK,Jefferson town,Grant County,11,36.720343,-97.790901
OK,Jenks city,Tulsa County,27553,35.998219,-95.973404
OK,Jennings town,Pawnee County,290,36.182278,-96.569162
OK,Jet town,Alfalfa County,195,36.666527,-98.181648
OK,Johnson town,Pottawatomie County,465,35.413769,-96.849312
OK,Jones town,Oklahoma County,3169,35.56673,-97.288914
OK,Kansas town,Delaware County,744,36.205359,-94.788945
OK,Katie town,Garvin County,339,34.590712,-97.32562
OK,Kaw City city,Kay County,328,36.766748,-96.861777
OK,Kellyville town,Creek County,1034,35.968997,-96.193923
OK,Kemp town,Bryan County,130,33.769572,-96.354436
OK,Kendrick town,Lincoln County,92,35.785303,-96.775512
OK,Kenefic town,Bryan County,157,34.149955,-96.36441
OK,Keota town,Haskell County,446,35.257388,-94.922314
OK,Ketchum town,Craig County,513,36.517568,-95.037332
OK,Keyes town,Cimarron County,260,36.807634,-102.251735
OK,Kiefer town,Creek County,2255,35.943753,-96.05314
OK,Kildare town,Kay County,88,36.80836,-97.049982
OK,Kingfisher city,Kingfisher County,5057,35.844726,-97.939308
OK,Kingston town,Marshall County,1475,34.000377,-96.706504
OK,Kinta town,Haskell County,286,35.119759,-95.238238
OK,Kiowa town,Pittsburg County,600,34.723294,-95.902895
OK,Knowles town,Beaver County,5,36.872893,-100.192416
OK,Konawa city,Seminole County,1268,34.957894,-96.753806
OK,Krebs city,Pittsburg County,2070,34.929783,-95.718636
OK,Kremlin town,Garfield County,246,36.546573,-97.83233
OK,Lahoma town,Garfield County,525,36.387988,-98.090322
OK,Lake Aluma town,Oklahoma County,89,35.53147,-97.447417
OK,Lamar town,Hughes County,122,35.094209,-96.124823
OK,Lambert town,Alfalfa County,6,36.683241,-98.423656
OK,Lamont town,Grant County,288,36.691319,-97.558274
OK,Langley town,Mayes County,650,36.480261,-95.05721
OK,Langston town,Logan County,1692,35.931276,-97.279406
OK,Laverne town,Harper County,1189,36.705318,-99.896732
OK,Lawrence Creek town,Creek County,123,36.083804,-96.426756
OK,Lawton city,Comanche County,90245,34.619218,-98.421106
OK,Le Flore town,Le Flore County,156,34.894594,-94.978025
OK,Leedey town,Dewey County,399,35.868423,-99.344924
OK,Lehigh city,Coal County,271,34.474729,-96.221689
OK,Lenapah town,Nowata County,278,36.851347,-95.635696
OK,Leon town,Love County,76,33.877336,-97.429083
OK,Lexington city,Cleveland County,2032,35.017605,-97.335018
OK,Liberty town,Tulsa County,156,35.853024,-95.986245
OK,Lima town,Seminole County,66,35.173708,-96.598114
OK,Lindsay city,Garvin County,2866,34.840485,-97.609851
OK,Loco town,Stephens County,106,34.329506,-97.680638
OK,Locust Grove town,Mayes County,1392,36.198162,-95.168874
OK,Lone Chimney town,Pawnee County,77,36.23265,-96.792914
OK,Lone Grove city,Carter County,5190,34.180972,-97.253313
OK,Lone Wolf town,Kiowa County,364,34.990427,-99.245602
OK,Longdale town,Blaine County,183,36.133794,-98.551179
OK,Lookeba town,Caddo County,103,35.363005,-98.364095
OK,Lotsee town,Tulsa County,4,36.133432,-96.209085
OK,Loveland town,Tillman County,15,34.304985,-98.771271
OK,Loyal town,Kingfisher County,69,35.972771,-98.118154
OK,Luther town,Oklahoma County,1587,35.668218,-97.190547
OK,Macomb town,Pottawatomie County,24,35.147902,-97.00865
OK,Madill city,Marshall County,4028,34.08708,-96.774665
OK,Manchester town,Grant County,87,36.994494,-98.0351
OK,Mangum city,Greer County,2740,34.878559,-99.503906
OK,Manitou town,Tillman County,170,34.507244,-98.981011
OK,Mannford town,Creek County,3335,36.132862,-96.330428
OK,Mannsville town,Johnston County,730,34.183123,-96.888853
OK,Maramec town,Pawnee County,68,36.24189,-96.680512
OK,Marble City town,Sequoyah County,191,35.583882,-94.817396
OK,Marietta city,Love County,2841,33.936172,-97.124716
OK,Marland town,Noble County,184,36.560995,-97.152772
OK,Marlow city,Stephens County,4495,34.631114,-97.956659
OK,Marshall town,Logan County,224,36.149683,-97.623244
OK,Martha town,Jackson County,159,34.725983,-99.386657
OK,Maud city,Pottawatomie County,873,35.133451,-96.777971
OK,May town,Harper County,29,36.616708,-99.748636
OK,Maysville town,Garvin County,1083,34.864713,-97.373593
OK,McAlester city,Pittsburg County,18140,34.926128,-95.773619
OK,McCurtain town,Haskell County,365,35.150561,-94.967178
OK,McLoud city,Pottawatomie County,4488,35.412153,-97.106622
OK,Mead town,Bryan County,235,33.997991,-96.518641
OK,Medford city,Grant County,885,36.801767,-97.73708
OK,Medicine Park town,Comanche County,461,34.73199,-98.48897
OK,Meeker town,Lincoln County,1020,35.489312,-96.897646
OK,Meno town,Major County,193,36.388195,-98.177925
OK,Meridian town,Logan County,16,35.844226,-97.245563
OK,Miami city,Ottawa County,12866,36.887738,-94.870913
OK,Midwest City city,Oklahoma County,58086,35.458752,-97.37457
OK,Milburn town,Johnston County,252,34.238658,-96.552394
OK,Mill Creek town,Johnston County,289,34.402551,-96.825196
OK,Millerton town,McCurtain County,213,33.984902,-95.023033
OK,Minco city,Grady County,1517,35.315621,-97.951407
OK,Moffett town,Sequoyah County,33,35.404671,-94.455721
OK,Moore city,Cleveland County,63470,35.328503,-97.474763
OK,Mooreland town,Woodward County,1139,36.437701,-99.204847
OK,Morris city,Okmulgee County,1321,35.605211,-95.860823
OK,Morrison town,Noble County,715,36.29173,-97.0348
OK,Mounds town,Creek County,971,35.875913,-96.066128
OK,Mountain Park town,Kiowa County,318,34.698829,-98.952348
OK,Mountain View town,Kiowa County,735,35.099516,-98.749749
OK,Muldrow town,Sequoyah County,3341,35.40342,-94.597523
OK,Mule Barn town,Pawnee County,0,36.217903,-96.312301
OK,Mulhall town,Logan County,230,36.112098,-97.342802
OK,Muskogee city,Muskogee County,36873,35.743797,-95.356405
OK,Mustang city,Canadian County,23270,35.391847,-97.72514
OK,Mutual town,Woodward County,62,36.230462,-99.167975
OK,Nash town,Grant County,187,36.665048,-98.051966
OK,New Alluwe town,Nowata County,89,36.610102,-95.488565
OK,New Cordell city,Washita County,2716,35.296862,-98.983769
OK,Newcastle city,McClain County,14001,35.242395,-97.595336
OK,Newkirk city,Kay County,2176,36.881797,-97.055292
OK,Nichols Hills city,Oklahoma County,3826,35.546389,-97.54327
OK,Nicoma Park city,Oklahoma County,2289,35.49178,-97.324313
OK,Ninnekah town,Grady County,807,34.964011,-97.944707
OK,Noble city,Cleveland County,7739,35.134919,-97.371089
OK,Norge town,Grady County,123,34.98878,-97.994049
OK,Norman city,Cleveland County,130046,35.240569,-97.345299
OK,North Enid town,Garfield County,995,36.445832,-97.863389
OK,North Miami town,Ottawa County,294,36.920131,-94.879654
OK,Nowata city,Nowata County,3551,36.699265,-95.637465
OK,Oakland town,Marshall County,892,34.093175,-96.802424
OK,Oaks town,Delaware County,273,36.169798,-94.852931
OK,Oakwood town,Dewey County,70,35.931616,-98.703088
OK,Ochelata town,Washington County,438,36.602685,-95.975056
OK,Oilton city,Creek County,890,36.082655,-96.581442
OK,Okarche town,Kingfisher County,1176,35.724871,-97.975675
OK,Okay town,Wagoner County,567,35.865019,-95.307735
OK,Okeene town,Blaine County,1046,36.117076,-98.316734
OK,Okemah city,Okfuskee County,3051,35.429269,-96.300309
OK,Oklahoma City city,Oklahoma County,702767,35.467079,-97.513657
OK,Okmulgee city,Okmulgee County,11376,35.625162,-95.954032
OK,Oktaha town,Muskogee County,347,35.577489,-95.477892
OK,Olustee town,Jackson County,464,34.547754,-99.424066
OK,Oologah town,Rogers County,1335,36.443778,-95.708911
OK,Optima town,Texas County,322,36.761275,-101.349203
OK,Orlando town,Logan County,138,36.148356,-97.374844
OK,Osage town,Osage County,178,36.295702,-96.417211
OK,Owasso city,Tulsa County,41162,36.287217,-95.835365
OK,Paden town,Okfuskee County,420,35.508363,-96.567089
OK,Panama town,Le Flore County,1302,35.171182,-94.668428
OK,Paoli town,Garvin County,584,34.827046,-97.262269
OK,Paradise Hill town,Sequoyah County,74,35.607345,-95.07309
OK,Pauls Valley city,Garvin County,6053,34.710206,-97.224027
OK,Pawhuska city,Osage County,2926,36.669064,-96.331216
OK,Pawnee city,Pawnee County,1944,36.35148,-96.800504
OK,Pensacola town,Mayes County,106,36.459227,-95.127764
OK,Peoria town,Ottawa County,128,36.915563,-94.669552
OK,Perkins city,Payne County,3270,35.979763,-97.03129
OK,Perry city,Noble County,4424,36.280149,-97.30819
OK,Phillips town,Coal County,124,34.504221,-96.222227
OK,Piedmont city,Canadian County,8804,35.674845,-97.753508
OK,Pink town,Pottawatomie County,2139,35.232691,-97.100032
OK,Pittsburg town,Pittsburg County,175,34.711636,-95.850183
OK,Pocasset town,Grady County,187,35.177995,-97.959187
OK,Pocola town,Le Flore County,4527,35.251531,-94.467919
OK,Ponca City city,Kay County,24306,36.721042,-97.068444
OK,Pond Creek city,Grant County,882,36.667836,-97.80239
OK,Porter town,Wagoner County,624,35.868409,-95.515954
OK,Porum town,Muskogee County,608,35.357128,-95.26339
OK,Poteau city,Le Flore County,9075,35.06665,-94.610269
OK,Prague city,Lincoln County,2400,35.496803,-96.69987
OK,Prue town,Osage County,385,36.249422,-96.266523
OK,Pryor Creek city,Mayes County,9636,36.299675,-95.311286
OK,Purcell city,McClain County,6864,35.02366,-97.373675
OK,Putnam town,Dewey County,27,35.855908,-98.968223
OK,Quapaw town,Ottawa County,827,36.949034,-94.786513
OK,Quinton town,Pittsburg County,849,35.12606,-95.366479
OK,Ralston town,Pawnee County,270,36.503475,-96.73738
OK,Ramona town,Washington County,544,36.537579,-95.926319
OK,Randlett town,Cotton County,291,34.177347,-98.463921
OK,Ratliff City town,Carter County,64,34.452445,-97.517354
OK,Rattan town,Pushmataha County,280,34.19604,-95.404544
OK,Ravia town,Johnston County,461,34.241226,-96.756825
OK,Red Oak town,Latimer County,530,34.951328,-95.079441
OK,Red Rock town,Noble County,248,36.460071,-97.179608
OK,Redbird town,Wagoner County,100,35.887132,-95.587254
OK,Renfrow town,Grant County,19,36.92484,-97.657048
OK,Rentiesville town,McIntosh County,106,35.533543,-95.484796
OK,Reydon town,Roger Mills County,134,35.649812,-99.92361
OK,Ringling town,Jefferson County,869,34.177257,-97.591474
OK,Ringwood town,Major County,395,36.383582,-98.239964
OK,Ripley town,Payne County,351,36.01584,-96.903844
OK,Rock Island town,Le Flore County,745,35.184921,-94.482614
OK,Rocky town,Washita County,126,35.156408,-99.059646
OK,Roff town,Pontotoc County,632,34.628935,-96.841467
OK,Roland town,Sequoyah County,3818,35.414074,-94.514853
OK,Roosevelt town,Kiowa County,254,34.848278,-99.022335
OK,Rosedale town,McClain County,70,34.918875,-97.185071
OK,Rosston town,Harper County,50,36.812897,-99.932746
OK,Rush Springs town,Grady County,1008,34.778857,-97.95731
OK,Ryan town,Jefferson County,668,34.021415,-97.954152
OK,Salina town,Mayes County,1097,36.291629,-95.155423
OK,Sallisaw city,Sequoyah County,8641,35.46036,-94.806617
OK,Sand Springs city,Tulsa County,20075,36.136482,-96.13197
OK,Sapulpa city,Creek County,22981,36.004206,-96.123275
OK,Sasakwa town,Seminole County,81,34.946762,-96.52533
OK,Savanna town,Pittsburg County,616,34.837078,-95.833557
OK,Sawyer town,Choctaw County,339,34.018708,-95.378474
OK,Sayre city,Beckham County,4793,35.295653,-99.628239
OK,Schulter town,Okmulgee County,429,35.511268,-95.95654
OK,Seiling city,Dewey County,813,36.144651,-98.925437
OK,Seminole city,Seminole County,7262,35.234772,-96.649329
OK,Sentinel town,Washita County,748,35.156979,-99.173463
OK,Shady Point town,Le Flore County,994,35.127606,-94.668555
OK,Sharon town,Woodward County,128,36.275492,-99.338134
OK,Shattuck town,Ellis County,1210,36.26497,-99.877431
OK,Shawnee city,Pottawatomie County,31803,35.369413,-96.956408
OK,Shidler city,Osage County,329,36.780521,-96.659952
OK,Silo town,Bryan County,396,34.035744,-96.474467
OK,Skedee town,Pawnee County,65,36.380474,-96.703923
OK,Skiatook city,Osage County,8760,36.34654,-95.94536
OK,Slaughterville town,Cleveland County,4257,35.094631,-97.282809
OK,Slick town,Creek County,159,35.778762,-96.264795
OK,Smith Village town,Oklahoma County,50,35.45079,-97.457006
OK,Snyder city,Kiowa County,1250,34.65541,-98.953394
OK,Soper town,Choctaw County,228,34.032075,-95.696601
OK,South Coffeyville town,Nowata County,684,36.992089,-95.621838
OK,Sparks town,Lincoln County,123,35.610915,-96.818516
OK,Spaulding town,Hughes County,150,35.013077,-96.440443
OK,Spavinaw town,Mayes County,356,36.393932,-95.050185
OK,Spencer city,Oklahoma County,3890,35.510758,-97.371553
OK,Sperry town,Tulsa County,1148,36.297697,-95.995653
OK,Spiro town,Le Flore County,2172,35.240531,-94.624258
OK,Sportsmen Acres town,Mayes County,319,36.245577,-95.251695
OK,Springer town,Carter County,697,34.29562,-97.11745
OK,St. Louis town,Pottawatomie County,129,35.081259,-96.859791
OK,Sterling town,Comanche County,669,34.749393,-98.172507
OK,Stidham town,McIntosh County,19,35.368643,-95.700754
OK,Stigler city,Haskell County,2756,35.258881,-95.11685
OK,Stillwater city,Payne County,49525,36.131496,-97.074464
OK,Stilwell city,Adair County,3771,35.814716,-94.631569
OK,Stonewall town,Pontotoc County,419,34.649823,-96.526832
OK,Strang town,Mayes County,67,36.412259,-95.134738
OK,Stratford town,Garvin County,1411,34.795314,-96.960497
OK,Stringtown town,Atoka County,432,34.4696,-96.055521
OK,Strong City town,Roger Mills County,30,35.66984,-99.600448
OK,Stroud city,Lincoln County,2829,35.768875,-96.65007
OK,Stuart town,Hughes County,194,34.901062,-96.099426
OK,Sugden town,Jefferson County,23,34.08253,-97.978839
OK,Sulphur city,Murray County,4880,34.502141,-96.985193
OK,Summit town,Muskogee County,112,35.669581,-95.420655
OK,Sweetwater town,Beckham County,102,35.415025,-99.920299
OK,Taft town,Muskogee County,172,35.760334,-95.545985
OK,Tahlequah city,Cherokee County,16833,35.910503,-94.97772
OK,Talala town,Rogers County,260,36.529498,-95.701067
OK,Talihina town,Le Flore County,931,34.75284,-95.043566
OK,Taloga town,Dewey County,278,36.040236,-98.964039
OK,Tamaha town,Haskell County,156,35.398188,-95.014189
OK,Tatums town,Carter County,117,34.477557,-97.464584
OK,Tecumseh city,Pottawatomie County,6335,35.264267,-96.933445
OK,Temple town,Cotton County,837,34.272116,-98.234568
OK,Terlton town,Pawnee County,83,36.187621,-96.491817
OK,Terral town,Jefferson County,276,33.896632,-97.938228
OK,Texhoma town,Texas County,819,36.505405,-101.787387
OK,Texola town,Beckham County,40,35.222462,-99.992959
OK,Thackerville town,Love County,405,33.787525,-97.13918
OK,The Village city,Oklahoma County,9368,35.570276,-97.557499
OK,Thomas city,Custer County,1137,35.745192,-98.745116
OK,Tipton town,Tillman County,846,34.499357,-99.136278
OK,Tishomingo city,Johnston County,3062,34.239048,-96.68242
OK,Tonkawa city,Kay County,2995,36.670589,-97.315028
OK,Tribbey town,Pottawatomie County,340,35.103791,-97.105602
OK,Tryon town,Lincoln County,389,35.877055,-96.96959
OK,Tullahassee town,Wagoner County,107,35.834812,-95.446942
OK,Tulsa city,Tulsa County,411894,36.127949,-95.902316
OK,Tupelo city,Coal County,324,34.602685,-96.420791
OK,Tushka town,Atoka County,424,34.318649,-96.167332
OK,Tuttle city,Grady County,8373,35.313876,-97.753612
OK,Tyrone town,Texas County,717,36.955669,-101.067992
OK,Union City town,Canadian County,2022,35.399523,-97.906705
OK,Valley Brook town,Oklahoma County,647,35.40267,-97.481423
OK,Valley Park town,Rogers County,20,36.278805,-95.735742
OK,Valliant town,McCurtain County,806,34.007542,-95.084904
OK,Velma town,Stephens County,578,34.456418,-97.663845
OK,Vera town,Washington County,330,36.452641,-95.892914
OK,Verden town,Grady County,514,35.083316,-98.086122
OK,Verdigris town,Rogers County,5736,36.253523,-95.660442
OK,Vernon town,McIntosh County,44,35.226515,-95.938588
OK,Vian town,Sequoyah County,1388,35.50425,-94.969826
OK,Vici town,Dewey County,585,36.14881,-99.299433
OK,Vinita city,Craig County,5312,36.648772,-95.161001
OK,Wagoner city,Wagoner County,8375,35.965686,-95.377715
OK,Wainwright town,Muskogee County,96,35.613519,-95.565562
OK,Wakita town,Grant County,304,36.88186,-97.923948
